date,state,district,pincode,bio_age_5_17,bio_age_17_
03-06-2025,Delhi,North East Delhi,110032,36,51
03-06-2025,Delhi,North East Delhi,110093,69,73
03-06-2025,Delhi,North East Delhi,110094,130,147
03-06-2025,Delhi,North West Delhi,110086,96,214
03-06-2025,Delhi,Shahdara,110095,9,8
03-06-2025,Delhi,South Delhi,110013,9,8
03-06-2025,Delhi,South Delhi,110016,3,5
03-06-2025,Delhi,South Delhi,110020,13,36
03-06-2025,Delhi,South Delhi,110030,28,53
03-06-2025,Delhi,South Delhi,110049,3,15
03-06-2025,Delhi,South Delhi,110065,11,13
03-06-2025,Delhi,South East Delhi,110025,1,0
03-06-2025,Delhi,South West Delhi,110021,0,4
03-06-2025,Delhi,South West Delhi,110023,4,9
03-06-2025,Delhi,South West Delhi,110045,43,67
03-06-2025,Delhi,South West Delhi,110064,4,10
02-06-2025,Delhi,Central Delhi,110004,1,0
02-06-2025,Delhi,Central Delhi,110005,42,58
02-06-2025,Delhi,East Delhi,110091,31,50
02-06-2025,Delhi,East Delhi,110096,42,49
02-06-2025,Delhi,North Delhi,110006,28,61
02-06-2025,Delhi,North Delhi,110007,20,44
02-06-2025,Delhi,North West Delhi,110086,112,240
02-06-2025,Delhi,North West Delhi,110094,2,5
02-06-2025,Delhi,Shahdara,110093,8,18
02-06-2025,Delhi,South Delhi,110013,5,6
02-06-2025,Delhi,South Delhi,110062,97,157
02-06-2025,Delhi,South West Delhi,110028,7,10
02-06-2025,Delhi,South West Delhi,110029,5,7
02-06-2025,Delhi,South West Delhi,110045,36,60
02-06-2025,Delhi,South West Delhi,110057,2,3
02-06-2025,Delhi,South West Delhi,110071,15,25
02-06-2025,Delhi,West Delhi,110015,18,30
02-06-2025,Delhi,West Delhi,110027,10,36
01-06-2025,Delhi,East Delhi,110031,6,9
01-06-2025,Delhi,East Delhi,110032,0,12
01-06-2025,Delhi,East Delhi,110051,5,12
01-06-2025,Delhi,North East Delhi,110094,14,41
01-06-2025,Delhi,North West Delhi,110034,5,7
01-06-2025,Delhi,North West Delhi,110035,5,6
01-06-2025,Delhi,North West Delhi,110086,16,39
01-06-2025,Delhi,North West Delhi,110089,3,13
01-06-2025,Delhi,South Delhi,110025,9,24
01-06-2025,Delhi,South Delhi,110030,0,1
01-06-2025,Delhi,South Delhi,110047,0,1
01-06-2025,Delhi,South Delhi,110074,4,3
01-06-2025,Delhi,South Delhi,110076,15,17
01-06-2025,Delhi,South West Delhi,110043,5,5
01-06-2025,Delhi,South West Delhi,110061,1,2
01-06-2025,Delhi,South West Delhi,110075,2,3
01-06-2025,Delhi,West Delhi,110018,3,15
01-06-2025,Delhi,West Delhi,110058,4,3
31-05-2025,Delhi,East Delhi,110031,9,20
31-05-2025,Delhi,East Delhi,110053,6,7
31-05-2025,Delhi,East Delhi,110093,0,1
31-05-2025,Delhi,East Delhi,110096,23,48
31-05-2025,Delhi,New Delhi,110021,2,4
31-05-2025,Delhi,North West Delhi,110036,9,17
31-05-2025,Delhi,North West Delhi,110040,25,50
31-05-2025,Delhi,North West Delhi,110081,18,24
31-05-2025,Delhi,North West Delhi,110083,13,42
31-05-2025,Delhi,South Delhi,110013,0,5
31-05-2025,Delhi,South Delhi,110030,13,28
31-05-2025,Delhi,South Delhi,110047,3,15
31-05-2025,Delhi,South Delhi,110065,12,17
31-05-2025,Delhi,South Delhi,110080,9,7
31-05-2025,Delhi,South West Delhi,110043,58,70
31-05-2025,Delhi,South West Delhi,110046,12,17
31-05-2025,Delhi,South West Delhi,110057,2,1
31-05-2025,Delhi,South West Delhi,110064,3,25
31-05-2025,Delhi,South West Delhi,110067,3,5
31-05-2025,Delhi,South West Delhi,110073,8,9
31-05-2025,Delhi,West Delhi,110087,2,8
30-05-2025,Delhi,Central Delhi,110001,0,2
30-05-2025,Delhi,East Delhi,110031,12,26
30-05-2025,Delhi,East Delhi,110091,35,76
30-05-2025,Delhi,East Delhi,110094,0,5
30-05-2025,Delhi,East Delhi,110096,41,48
30-05-2025,Delhi,North East,110094,5,72
30-05-2025,Delhi,North East Delhi,110053,64,99
30-05-2025,Delhi,North West Delhi,110009,18,25
30-05-2025,Delhi,North West Delhi,110039,27,89
30-05-2025,Delhi,North West Delhi,110042,54,156
30-05-2025,Delhi,North West Delhi,110086,89,200
30-05-2025,Delhi,South Delhi,110003,2,5
30-05-2025,Delhi,South Delhi,110016,3,5
30-05-2025,Delhi,South Delhi,110024,1,6
30-05-2025,Delhi,South Delhi,110044,76,155
30-05-2025,Delhi,South West Delhi,110022,5,15
30-05-2025,Delhi,South West Delhi,110023,9,10
30-05-2025,Delhi,South West Delhi,110029,1,5
30-05-2025,Delhi,South West Delhi,110057,2,6
30-05-2025,Delhi,South West Delhi,110067,3,3
30-05-2025,Delhi,South West Delhi,110070,4,14
30-05-2025,Delhi,South West Delhi,110072,5,9
30-05-2025,Delhi,South West Delhi,110078,14,22
30-05-2025,Delhi,West Delhi,110018,23,44
30-05-2025,Delhi,West Delhi,110058,4,9
30-05-2025,Delhi,West Delhi,110059,116,178
30-05-2025,Delhi,West Delhi,110087,5,17
13-06-2025,Delhi,Central Delhi,110003,14,11
13-06-2025,Delhi,Central Delhi,110012,4,7
13-06-2025,Delhi,East Delhi,110092,49,78
13-06-2025,Delhi,East Delhi,110093,0,1
13-06-2025,Delhi,East Delhi,110094,0,1
13-06-2025,Delhi,North Delhi,110007,26,49
13-06-2025,Delhi,North East Delhi,110090,1,1
13-06-2025,Delhi,North West Delhi,110035,12,32
13-06-2025,Delhi,North West Delhi,110085,45,87
13-06-2025,Delhi,Shahdara,110032,6,19
13-06-2025,Delhi,South Delhi,110020,11,28
13-06-2025,Delhi,South Delhi,110062,63,120
13-06-2025,Delhi,South Delhi,110068,3,17
13-06-2025,Delhi,South West Delhi,110010,3,11
13-06-2025,Delhi,South West Delhi,110023,4,12
13-06-2025,Delhi,South West Delhi,110067,1,11
13-06-2025,Delhi,South West Delhi,110075,14,14
13-06-2025,Delhi,West Delhi,110043,5,11
13-06-2025,Delhi,West Delhi,110087,6,18
14-06-2025,Delhi,Central Delhi,110005,15,15
14-06-2025,Delhi,Central Delhi,110012,4,21
14-06-2025,Delhi,East Delhi,110091,27,50
14-06-2025,Delhi,East Delhi,110096,26,25
14-06-2025,Delhi,North West Delhi,110052,9,39
15-06-2025,Delhi,Central Delhi,110002,1,2
15-06-2025,Delhi,North Delhi,110054,3,3
15-06-2025,Delhi,North East Delhi,110053,13,14
15-06-2025,Delhi,North West Delhi,110040,0,5
15-06-2025,Delhi,South Delhi,110016,0,1
15-06-2025,Delhi,South Delhi,110024,3,1
15-06-2025,Delhi,South Delhi,110030,1,2
15-06-2025,Delhi,South West Delhi,110021,0,1
15-06-2025,Delhi,South West Delhi,110022,0,1
15-06-2025,Delhi,South West Delhi,110023,0,1
15-06-2025,Delhi,West Delhi,110027,1,6
15-06-2025,Delhi,West Delhi,110041,11,18
15-06-2025,Delhi,West Delhi,110063,1,6
16-06-2025,Delhi,Central Delhi,110005,18,43
16-06-2025,Delhi,East Delhi,110092,53,104
16-06-2025,Delhi,New Delhi,110021,2,2
16-06-2025,Delhi,North West Delhi,110035,7,36
16-06-2025,Delhi,North West Delhi,110052,33,70
16-06-2025,Delhi,North West Delhi,110056,0,2
16-06-2025,Delhi,North West Delhi,110083,18,44
16-06-2025,Delhi,North West Delhi,110085,42,76
16-06-2025,Delhi,North West Delhi,110089,12,23
16-06-2025,Delhi,North West Delhi,110094,0,3
16-06-2025,Delhi,Shahdara,110053,1,3
16-06-2025,Delhi,Shahdara,110093,4,14
16-06-2025,Delhi,South Delhi,110003,0,5
16-06-2025,Delhi,South Delhi,110020,8,15
16-06-2025,Delhi,South Delhi,110025,33,50
16-06-2025,Delhi,South Delhi,110030,20,49
16-06-2025,Delhi,South Delhi,110044,81,137
16-06-2025,Delhi,South Delhi,110047,16,32
16-06-2025,Delhi,South West Delhi,110022,14,20
16-06-2025,Delhi,South West Delhi,110030,3,1
16-06-2025,Delhi,South West Delhi,110037,21,38
16-06-2025,Delhi,South West Delhi,110045,49,72
16-06-2025,Delhi,South West Delhi,110057,11,11
16-06-2025,Delhi,South West Delhi,110061,7,8
16-06-2025,Delhi,South West Delhi,110067,9,11
16-06-2025,Delhi,West Delhi,110058,5,17
14-06-2025,Delhi,South Delhi,110003,0,4
14-06-2025,Delhi,South Delhi,110016,3,5
14-06-2025,Delhi,South Delhi,110017,13,22
14-06-2025,Delhi,South Delhi,110030,4,11
14-06-2025,Delhi,South Delhi,110047,5,16
14-06-2025,Delhi,South East Delhi,110025,0,1
14-06-2025,Delhi,South West Delhi,110038,0,2
14-06-2025,Delhi,South West Delhi,110071,7,2
14-06-2025,Delhi,South West Delhi,110075,5,11
14-06-2025,Delhi,South West Delhi,110078,21,25
14-06-2025,Delhi,West Delhi,110015,10,21
14-06-2025,Delhi,West Delhi,110018,23,54
21-06-2025,Delhi,Central Delhi,110055,7,21
21-06-2025,Delhi,East Delhi,110091,29,53
21-06-2025,Delhi,Najafgarh,110043,0,3
21-06-2025,Delhi,North Delhi,110006,22,45
21-06-2025,Delhi,North East,110093,1,32
21-06-2025,Delhi,North West Delhi,110033,35,64
21-06-2025,Delhi,North West Delhi,110036,11,30
21-06-2025,Delhi,North West Delhi,110039,29,71
21-06-2025,Delhi,North West Delhi,110042,56,117
21-06-2025,Delhi,North West Delhi,110052,25,42
21-06-2025,Delhi,North West Delhi,110081,26,41
21-06-2025,Delhi,North West Delhi,110088,9,24
21-06-2025,Delhi,Shahdara,110032,5,6
21-06-2025,Delhi,Shahdara,110095,9,7
21-06-2025,Delhi,South Delhi,110020,5,15
21-06-2025,Delhi,South Delhi,110024,2,7
21-06-2025,Delhi,South Delhi,110025,27,36
21-06-2025,Delhi,South Delhi,110047,4,10
21-06-2025,Delhi,South West Delhi,110016,0,3
21-06-2025,Delhi,South West Delhi,110045,29,39
21-06-2025,Delhi,South West Delhi,110046,8,29
21-06-2025,Delhi,South West Delhi,110057,3,7
21-06-2025,Delhi,South West Delhi,110061,2,8
21-06-2025,Delhi,South West Delhi,110066,3,0
21-06-2025,Delhi,South West Delhi,110071,9,14
21-06-2025,Delhi,West Delhi,110043,6,17
24-06-2025,Delhi,Central Delhi,110055,13,20
24-06-2025,Delhi,East Delhi,110032,1,28
24-06-2025,Delhi,East Delhi,110091,33,66
24-06-2025,Delhi,East Delhi,110095,24,48
24-06-2025,Delhi,East Delhi,110096,54,62
24-06-2025,Delhi,North East,110093,7,58
24-06-2025,Delhi,North West Delhi,110052,33,61
24-06-2025,Delhi,North West Delhi,110081,27,55
24-06-2025,Delhi,Shahdara,110032,3,9
24-06-2025,Delhi,South Delhi,110003,1,5
24-06-2025,Delhi,South Delhi,110016,3,4
24-06-2025,Delhi,South Delhi,110024,10,10
24-06-2025,Delhi,South Delhi,110025,42,50
24-06-2025,Delhi,South Delhi,110065,11,30
24-06-2025,Delhi,South West Delhi,110028,7,22
24-06-2025,Delhi,South West Delhi,110045,58,72
24-06-2025,Delhi,South West Delhi,110067,4,7
24-06-2025,Delhi,South West Delhi,110070,13,15
24-06-2025,Delhi,South West Delhi,110072,2,6
24-06-2025,Delhi,West Delhi,110041,86,143
25-06-2025,Delhi,East Delhi,110031,21,38
25-06-2025,Delhi,Najafgarh,110043,0,6
25-06-2025,Delhi,North East,110094,4,88
25-06-2025,Delhi,North West Delhi,110040,23,41
25-06-2025,Delhi,South Delhi,110014,7,24
25-06-2025,Delhi,South Delhi,110019,25,52
25-06-2025,Delhi,South Delhi,110020,14,20
25-06-2025,Delhi,South Delhi,110030,24,33
25-06-2025,Delhi,South Delhi,110048,2,9
25-06-2025,Delhi,South Delhi,110049,11,11
25-06-2025,Delhi,South Delhi,110065,17,13
25-06-2025,Delhi,South Delhi,110076,18,35
25-06-2025,Delhi,South West Delhi,110022,5,15
25-06-2025,Delhi,South West Delhi,110045,41,44
25-06-2025,Delhi,South West Delhi,110046,18,22
25-06-2025,Delhi,South West Delhi,110061,6,11
25-06-2025,Delhi,South West Delhi,110075,19,15
25-06-2025,Delhi,West Delhi,110026,3,7
18-06-2025,Delhi,North East,110093,1,20
18-06-2025,Delhi,North East Delhi,110053,37,83
18-06-2025,Delhi,North West Delhi,110083,13,11
18-06-2025,Delhi,Shahdara,110032,3,1
18-06-2025,Delhi,Shahdara,110093,1,3
18-06-2025,Delhi,Shahdara,110095,3,1
18-06-2025,Delhi,South Delhi,110013,0,2
18-06-2025,Delhi,South Delhi,110014,1,4
18-06-2025,Delhi,South Delhi,110017,1,23
18-06-2025,Delhi,South Delhi,110024,4,2
18-06-2025,Delhi,South Delhi,110025,16,70
18-06-2025,Delhi,South Delhi,110062,62,104
18-06-2025,Delhi,South West Delhi,110061,2,3
18-06-2025,Delhi,South West Delhi,110064,0,2
18-06-2025,Delhi,South West Delhi,110066,0,5
18-06-2025,Delhi,West Delhi,110043,2,6
18-06-2025,Delhi,West Delhi,110058,5,11
17-06-2025,Delhi,Central Delhi,110002,12,14
17-06-2025,Delhi,Central Delhi,110011,0,3
17-06-2025,Delhi,East Delhi,110031,16,33
17-06-2025,Delhi,East Delhi,110032,2,26
17-06-2025,Delhi,East Delhi,110051,21,35
17-06-2025,Delhi,East Delhi,110053,4,4
17-06-2025,Delhi,North West Delhi,110081,22,50
17-06-2025,Delhi,North West Delhi,110085,28,61
17-06-2025,Delhi,Shahdara,110093,10,18
17-06-2025,Delhi,South Delhi,110014,9,14
17-06-2025,Delhi,South Delhi,110024,7,8
17-06-2025,Delhi,South Delhi,110048,1,7
17-06-2025,Delhi,South Delhi,110068,13,10
17-06-2025,Delhi,South West Delhi,110016,0,2
17-06-2025,Delhi,South West Delhi,110021,1,10
17-06-2025,Delhi,South West Delhi,110023,2,6
17-06-2025,Delhi,South West Delhi,110045,26,67
17-06-2025,Delhi,South West Delhi,110047,0,1
17-06-2025,Delhi,South West Delhi,110057,6,9
17-06-2025,Delhi,South West Delhi,110072,7,9
17-06-2025,Delhi,South West Delhi,110075,12,17
17-06-2025,Delhi,South West Delhi,110078,18,24
17-06-2025,Delhi,West Delhi,110015,21,39
17-06-2025,Delhi,West Delhi,110059,102,182
17-06-2025,Delhi,West Delhi,110064,1,2
18-06-2025,Delhi,Central Delhi,110055,5,9
18-06-2025,Delhi,East Delhi,110053,2,0
18-06-2025,Delhi,East Delhi,110095,7,14
18-06-2025,Delhi,East Delhi,110096,17,49
20-06-2025,Delhi,Central Delhi,110002,13,14
20-06-2025,Delhi,East Delhi,110091,35,52
20-06-2025,Delhi,New Delhi,110001,5,5
20-06-2025,Delhi,North East,110093,5,42
20-06-2025,Delhi,North East,110094,1,84
20-06-2025,Delhi,North East Delhi,110032,46,41
20-06-2025,Delhi,North West Delhi,110033,47,98
20-06-2025,Delhi,North West Delhi,110034,31,40
20-06-2025,Delhi,North West Delhi,110088,11,38
20-06-2025,Delhi,Shahdara,110095,3,9
20-06-2025,Delhi,South Delhi,110003,0,4
20-06-2025,Delhi,South Delhi,110016,5,9
20-06-2025,Delhi,South Delhi,110020,9,24
20-06-2025,Delhi,South Delhi,110025,25,47
20-06-2025,Delhi,South Delhi,110047,8,35
20-06-2025,Delhi,South Delhi,110068,3,6
20-06-2025,Delhi,South Delhi,110076,17,37
20-06-2025,Delhi,South East Delhi,110025,0,5
20-06-2025,Delhi,South West Delhi,110016,0,1
20-06-2025,Delhi,South West Delhi,110021,2,4
20-06-2025,Delhi,South West Delhi,110022,10,16
20-06-2025,Delhi,South West Delhi,110023,1,11
20-06-2025,Delhi,South West Delhi,110030,1,3
20-06-2025,Delhi,South West Delhi,110043,58,94
20-06-2025,Delhi,South West Delhi,110071,11,22
20-06-2025,Delhi,South West Delhi,110077,22,16
20-06-2025,Delhi,West Delhi,110026,6,3
20-06-2025,Delhi,West Delhi,110058,9,7
19-06-2025,Delhi,Central Delhi,110002,9,16
19-06-2025,Delhi,East Delhi,110031,19,45
19-06-2025,Delhi,East Delhi,110032,2,33
19-06-2025,Delhi,North East Delhi,110032,45,47
19-06-2025,Delhi,North East Delhi,110053,66,85
19-06-2025,Delhi,North West Delhi,110042,62,146
19-06-2025,Delhi,North West Delhi,110056,0,5
19-06-2025,Delhi,North West Delhi,110083,11,47
19-06-2025,Delhi,North West Delhi,110088,17,40
19-06-2025,Delhi,North West Delhi,110094,0,2
19-06-2025,Delhi,Shahdara,110032,4,15
19-06-2025,Delhi,South Delhi,110014,7,10
19-06-2025,Delhi,South Delhi,110025,25,49
19-06-2025,Delhi,South Delhi,110030,30,54
19-06-2025,Delhi,South Delhi,110065,7,16
19-06-2025,Delhi,South West Delhi,110010,3,18
19-06-2025,Delhi,South West Delhi,110022,12,30
19-06-2025,Delhi,South West Delhi,110023,2,11
19-06-2025,Delhi,South West Delhi,110028,2,14
19-06-2025,Delhi,South West Delhi,110030,2,1
19-06-2025,Delhi,South West Delhi,110038,12,5
19-06-2025,Delhi,South West Delhi,110045,37,62
19-06-2025,Delhi,South West Delhi,110057,5,12
19-06-2025,Delhi,South West Delhi,110061,1,11
19-06-2025,Delhi,South West Delhi,110070,12,21
19-06-2025,Delhi,South West Delhi,110072,3,9
19-06-2025,Delhi,West Delhi,110087,5,23
22-06-2025,Delhi,Central Delhi,110055,0,4
22-06-2025,Delhi,East Delhi,110032,1,13
22-06-2025,Delhi,North East,110094,1,15
22-06-2025,Delhi,North East Delhi,110053,4,4
22-06-2025,Delhi,North West Delhi,110009,12,8
22-06-2025,Delhi,North West Delhi,110085,6,24
22-06-2025,Delhi,South Delhi,110025,3,10
22-06-2025,Delhi,South Delhi,110049,2,0
22-06-2025,Delhi,South West Delhi,110037,2,1
22-06-2025,Delhi,South West Delhi,110046,4,8
22-06-2025,Delhi,South West Delhi,110064,3,14
22-06-2025,Delhi,South West Delhi,110072,1,0
22-06-2025,Delhi,West Delhi,110018,2,11
23-06-2025,Delhi,Central Delhi,110001,0,2
23-06-2025,Delhi,Central Delhi,110002,13,24
23-06-2025,Delhi,Central Delhi,110003,14,21
23-06-2025,Delhi,Central Delhi,110011,0,5
23-06-2025,Delhi,East Delhi,110091,37,69
23-06-2025,Delhi,East Delhi,110092,56,99
23-06-2025,Delhi,New Delhi,110021,2,2
23-06-2025,Delhi,North East,110094,5,91
23-06-2025,Delhi,North East Delhi,110094,160,202
23-06-2025,Delhi,North West Delhi,110034,32,52
23-06-2025,Delhi,North West Delhi,110052,23,42
23-06-2025,Delhi,North West Delhi,110082,6,21
23-06-2025,Delhi,Shahdara,110053,0,5
23-06-2025,Delhi,Shahdara,110095,7,6
23-06-2025,Delhi,South Delhi,110003,0,4
23-06-2025,Delhi,South Delhi,110047,18,25
23-06-2025,Delhi,South Delhi,110068,6,17
23-06-2025,Delhi,South Delhi,110080,11,22
23-06-2025,Delhi,South West Delhi,110038,4,8
23-06-2025,Delhi,South West Delhi,110045,31,44
23-06-2025,Delhi,South West Delhi,110046,20,32
23-06-2025,Delhi,South West Delhi,110067,4,7
23-06-2025,Delhi,West Delhi,110027,25,43
26-06-2025,Delhi,Central Delhi,110002,21,15
26-06-2025,Delhi,Central Delhi,110003,23,13
26-06-2025,Delhi,Central Delhi,110005,24,44
26-06-2025,Delhi,Central Delhi,110060,5,3
26-06-2025,Delhi,East Delhi,110031,17,44
26-06-2025,Delhi,East Delhi,110051,29,37
26-06-2025,Delhi,East Delhi,110096,45,60
26-06-2025,Delhi,Najafgarh,110043,0,3
26-06-2025,Delhi,New Delhi,110001,8,2
26-06-2025,Delhi,North East,110053,2,83
26-06-2025,Delhi,North West Delhi,110034,23,43
26-06-2025,Delhi,North West Delhi,110036,22,53
26-06-2025,Delhi,North West Delhi,110052,24,56
26-06-2025,Delhi,North West Delhi,110056,2,3
26-06-2025,Delhi,Shahdara,110053,0,1
26-06-2025,Delhi,South Delhi,110013,9,5
26-06-2025,Delhi,South Delhi,110014,12,16
26-06-2025,Delhi,South Delhi,110019,27,38
26-06-2025,Delhi,South Delhi,110020,13,15
26-06-2025,Delhi,South Delhi,110068,8,19
26-06-2025,Delhi,South West Delhi,110010,8,22
26-06-2025,Delhi,South West Delhi,110016,0,2
26-06-2025,Delhi,South West Delhi,110077,17,25
26-06-2025,Delhi,West Delhi,110041,79,162
11-07-2025,Delhi,Central Delhi,110002,5,16
11-07-2025,Delhi,Central Delhi,110005,24,35
11-07-2025,Delhi,Central Delhi,110055,12,18
11-07-2025,Delhi,East Delhi,110032,0,27
11-07-2025,Delhi,Najafgarh,110043,0,8
11-07-2025,Delhi,New Delhi,110021,3,2
11-07-2025,Delhi,North East Delhi,110094,88,138
11-07-2025,Delhi,North West Delhi,110056,0,2
11-07-2025,Delhi,North West Delhi,110083,15,55
11-07-2025,Delhi,North West Delhi,110094,0,2
11-07-2025,Delhi,South Delhi,110014,3,17
11-07-2025,Delhi,South Delhi,110016,1,4
11-07-2025,Delhi,South Delhi,110017,9,40
11-07-2025,Delhi,South Delhi,110019,15,26
11-07-2025,Delhi,South Delhi,110020,7,20
11-07-2025,Delhi,South Delhi,110074,10,35
11-07-2025,Delhi,South West Delhi,110016,0,3
11-07-2025,Delhi,South West Delhi,110046,8,14
11-07-2025,Delhi,South West Delhi,110071,10,23
11-07-2025,Delhi,South West Delhi,110075,6,9
11-07-2025,Delhi,South West Delhi,110077,8,14
11-07-2025,Delhi,West Delhi,110041,32,123
11-07-2025,Delhi,West Delhi,110059,44,125
13-07-2025,Delhi,Central Delhi,110008,10,24
13-07-2025,Delhi,Central Delhi,110060,0,3
13-07-2025,Delhi,East Delhi,110032,0,10
13-07-2025,Delhi,East Delhi,110092,26,32
13-07-2025,Delhi,East Delhi,110096,23,24
13-07-2025,Delhi,New Delhi,110001,2,1
13-07-2025,Delhi,North East,110094,2,18
13-07-2025,Delhi,North West Delhi,110033,6,19
13-07-2025,Delhi,North West Delhi,110034,10,15
13-07-2025,Delhi,North West Delhi,110036,2,5
13-07-2025,Delhi,North West Delhi,110042,14,32
13-07-2025,Delhi,Shahdara,110053,1,0
13-07-2025,Delhi,Shahdara,110095,1,1
13-07-2025,Delhi,South Delhi,110019,6,16
13-07-2025,Delhi,South Delhi,110020,7,8
13-07-2025,Delhi,South Delhi,110024,0,1
13-07-2025,Delhi,South Delhi,110049,0,2
13-07-2025,Delhi,South Delhi,110068,0,1
13-07-2025,Delhi,South Delhi,110076,18,24
13-07-2025,Delhi,South Delhi,110080,6,3
13-07-2025,Delhi,South West Delhi,110043,7,15
13-07-2025,Delhi,South West Delhi,110064,4,10
13-07-2025,Delhi,South West Delhi,110078,1,2
13-07-2025,Delhi,West Delhi,110041,21,28
13-07-2025,Delhi,West Delhi,110058,2,0
14-07-2025,Delhi,Central Delhi,110003,13,14
14-07-2025,Delhi,Central Delhi,110008,11,51
14-07-2025,Delhi,Central Delhi,110011,1,4
14-07-2025,Delhi,Central Delhi,110012,4,27
14-07-2025,Delhi,East Delhi,110053,3,8
14-07-2025,Delhi,East Delhi,110091,25,48
14-07-2025,Delhi,East Delhi,110094,0,2
14-07-2025,Delhi,North Delhi,110006,24,54
14-07-2025,Delhi,North Delhi,110007,24,53
14-07-2025,Delhi,North East Delhi,110053,78,122
14-07-2025,Delhi,North East Delhi,110094,111,136
14-07-2025,Delhi,North West Delhi,110009,2,15
14-07-2025,Delhi,North West Delhi,110056,0,1
14-07-2025,Delhi,North West Delhi,110081,22,52
14-07-2025,Delhi,North West Delhi,110083,20,51
14-07-2025,Delhi,South Delhi,110003,0,5
14-07-2025,Delhi,South Delhi,110025,29,37
14-07-2025,Delhi,South Delhi,110044,64,139
14-07-2025,Delhi,South Delhi,110065,18,16
14-07-2025,Delhi,South Delhi,110068,3,13
14-07-2025,Delhi,South East Delhi,110025,1,3
14-07-2025,Delhi,South West Delhi,110010,5,10
14-07-2025,Delhi,South West Delhi,110021,3,3
14-07-2025,Delhi,South West Delhi,110057,6,11
14-07-2025,Delhi,South West Delhi,110061,1,5
14-07-2025,Delhi,West Delhi,110041,58,134
15-07-2025,Delhi,East Delhi,110032,1,28
15-07-2025,Delhi,East Delhi,110096,30,45
15-07-2025,Delhi,North Delhi,110084,37,100
15-07-2025,Delhi,North East Delhi,110090,1,1
15-07-2025,Delhi,North West Delhi,110033,37,82
15-07-2025,Delhi,North West Delhi,110040,29,46
15-07-2025,Delhi,North West Delhi,110085,28,86
15-07-2025,Delhi,Shahdara,110090,0,1
15-07-2025,Delhi,South Delhi,110003,0,10
15-07-2025,Delhi,South Delhi,110013,7,6
15-07-2025,Delhi,South Delhi,110017,7,31
15-07-2025,Delhi,South Delhi,110047,12,30
15-07-2025,Delhi,South Delhi,110048,2,11
15-07-2025,Delhi,South Delhi,110068,8,17
15-07-2025,Delhi,South East Delhi,110025,1,4
15-07-2025,Delhi,South West Delhi,110021,1,0
15-07-2025,Delhi,South West Delhi,110028,3,11
15-07-2025,Delhi,South West Delhi,110043,34,102
15-07-2025,Delhi,South West Delhi,110047,0,1
15-07-2025,Delhi,South West Delhi,110057,4,6
15-07-2025,Delhi,West Delhi,110041,60,110
15-07-2025,Delhi,West Delhi,110043,12,18
12-07-2025,Delhi,Central Delhi,110012,6,16
12-07-2025,Delhi,East Delhi,110053,5,2
12-07-2025,Delhi,East Delhi,110096,35,41
12-07-2025,Delhi,North East Delhi,110094,69,63
12-07-2025,Delhi,North West Delhi,110035,14,23
12-07-2025,Delhi,North West Delhi,110052,37,38
12-07-2025,Delhi,North West Delhi,110082,1,3
12-07-2025,Delhi,North West Delhi,110086,77,95
12-07-2025,Delhi,Shahdara,110032,5,14
12-07-2025,Delhi,Shahdara,110053,1,1
12-07-2025,Delhi,Shahdara,110093,1,7
12-07-2025,Delhi,South Delhi,110017,17,20
12-07-2025,Delhi,South Delhi,110020,15,10
12-07-2025,Delhi,South Delhi,110030,25,33
12-07-2025,Delhi,South Delhi,110047,12,17
12-07-2025,Delhi,South Delhi,110062,80,124
12-07-2025,Delhi,South Delhi,110068,13,13
12-07-2025,Delhi,South West Delhi,110022,20,28
12-07-2025,Delhi,South West Delhi,110023,6,6
12-07-2025,Delhi,South West Delhi,110028,7,2
12-07-2025,Delhi,South West Delhi,110029,5,8
12-07-2025,Delhi,South West Delhi,110030,2,1
12-07-2025,Delhi,South West Delhi,110072,9,3
12-07-2025,Delhi,South West Delhi,110073,12,9
12-07-2025,Delhi,South West Delhi,110077,12,18
12-07-2025,Delhi,West Delhi,110063,14,9
16-07-2025,Delhi,Central Delhi,110001,1,3
16-07-2025,Delhi,Central Delhi,110008,16,41
16-07-2025,Delhi,Central Delhi,110012,5,25
16-07-2025,Delhi,North West Delhi,110042,76,159
16-07-2025,Delhi,North West Delhi,110089,5,16
16-07-2025,Delhi,South Delhi,110003,0,8
16-07-2025,Delhi,South Delhi,110013,3,9
16-07-2025,Delhi,South Delhi,110024,2,5
16-07-2025,Delhi,South Delhi,110048,4,8
16-07-2025,Delhi,South Delhi,110074,12,27
16-07-2025,Delhi,South Delhi,110076,28,36
16-07-2025,Delhi,South West Delhi,110057,3,10
16-07-2025,Delhi,South West Delhi,110061,1,10
16-07-2025,Delhi,South West Delhi,110066,0,6
16-07-2025,Delhi,South West Delhi,110070,6,10
16-07-2025,Delhi,South West Delhi,110077,15,18
16-07-2025,Delhi,West Delhi,110015,16,26
16-07-2025,Delhi,West Delhi,110018,31,61
16-07-2025,Delhi,West Delhi,110041,54,115
16-07-2025,Delhi,West Delhi,110063,13,33
25-07-2025,Delhi,Central Delhi,110008,14,33
25-07-2025,Delhi,East Delhi,110031,12,29
25-07-2025,Delhi,East Delhi,110091,25,68
25-07-2025,Delhi,East Delhi,110092,31,80
25-07-2025,Delhi,East Delhi,110095,14,42
25-07-2025,Delhi,North Delhi,110006,22,54
25-07-2025,Delhi,North East,110094,3,66
